Category,Description,carbs,protein,fat,fiber,calories,goal_tag,diet_type,match_score
split pea soup,"split pea soup, canned, reduced sodium, prepared with water or ready-to-serve",-0.4336912014709604,-0.5779895252091548,-0.7248481407179775,0.05010886287695982,-0.8984596962628875,4,1,0.5871464676115727
split pea and ham soup,"split pea and ham soup, canned, reduced sodium, prepared with water or ready-to-serve",-0.4530306910637351,-0.5600116863027224,-0.7444464370005531,0.05010886287695982,-0.9197060080294145,4,0,0.6582135159603972
lentil soup,"lentil soup, home recipe, canned, or ready-to-serve",-0.5690676286203834,-0.5731954348341061,-0.6544724404305474,0.5494900785411219,-0.9311516017875113,4,1,0.608244920549322
bacon strip,"bacon strip, meatless",-0.7269318343660561,0.3616521883003796,1.8229303760168363,0.31900644054227784,0.901856811747219,1,0,0.3646784576165149
bacon bits,bacon bits,0.32054889264725345,2.7958515762313296,1.5004493190035488,3.238465855194301,1.8738413068210475,0,1,1.0
breakfast link,"breakfast link, pattie, or slice, meatless",-0.6018997853709079,1.3911830963420764,0.8109456225165746,0.3958343198752257,0.5128436969510655,0,0,0.6653854102278511
chicken,"chicken, meatless, nfs",-0.8020410148775299,1.7938866878461623,0.32722403699664326,0.7031458372070177,0.14802396297292472,1,0,0.6537340029691638
chicken,"chicken, meatless, breaded, fried",-0.5830100513500582,1.5110353557182925,0.3307873635934751,0.9720434148723357,0.21930191212514458,1,0,0.6596538520199444
frankfurter or hot dog,"frankfurter or hot dog, meatless",-0.6194402526759827,1.3108820825600114,0.4163072019174409,0.8183876562064396,0.21052924146025598,3,0,0.6584702724242786
meatball,"meatball, meatless",-0.6059475855182328,1.4774767230929517,-0.005056168157932187,1.0872852338717576,-0.03489992768791638,1,0,0.6201330807975307
vegetarian burger or patty,"vegetarian burger or patty, meatless, no bun",-0.32395084192126206,0.8422597483990062,-0.24558071344408597,1.2025270528711798,-0.17485143938871736,3,0,0.5561556329032116
swiss steak,"swiss steak, with gravy, meatless",-0.33159668664398695,0.47910740248907147,-0.08790351153427402,0.8568015958729138,-0.153399518153482,3,0,0.5115926251696937
sandwich spread,"sandwich spread, meat substitute type",-0.5609720283257336,-0.08060264879785786,-0.005056168157932187,0.5879040182075956,-0.3638750776212387,1,0,0.36501944749664383
vegetarian pot pie,vegetarian pot pie,-0.195320748350714,-0.11775684920448481,0.43857799314764034,0.1653506818763819,0.15768760800221604,1,1,0.39888731445498304
vegetarian chili,"vegetarian chili, made with meat substitute",-0.34104155365441174,-0.14771991404853885,-0.5457909792271742,1.0104573545388098,-0.6195847202048274,4,0,0.6526657854358635
tofu and vegetables including carrots,"tofu and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, with soy-based sauce",-0.7494196129623057,-0.5432323699900522,-0.2090566158265589,-0.2187887147883581,-0.7258162790374627,1,1,0.2601983943448323
tofu and vegetables excluding carrots,"tofu and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, with soy-based sauce",-0.7656108135516055,-0.5456294151775765,-0.1885674878947754,-0.3340305337877801,-0.7220467721111434,1,1,0.24325718532795565
vegetarian,"vegetarian, fillet",-0.5609720283257336,1.717181241845384,0.7966923161292471,1.6634943288688675,0.6024894253078956,0,1,0.7176885683812292
vegetarian stew,vegetarian stew,-0.8276770824772546,-0.9555241422442355,-0.6170575111638124,-0.25720265445483204,-1.1503312954305873,4,1,0.452780148842727
vegetarian stroganoff,vegetarian stroganoff,-0.4458346019129352,-0.13573468811091727,0.11075194623910488,0.31900644054227784,-0.22611673358665982,1,1,0.42208658818746503
soyburger,"soyburger, meatless, with cheese on bun",0.147842753028056,0.43356354392610924,-0.21885576396784667,0.5110761388746478,0.03774875125569226,3,0,0.5798666177186007
nuts,"nuts, nfs",-0.019466319728041616,1.308485037372487,3.969834650608061,2.2397034238659774,3.036220169918786,0,1,0.9360988693518073
almonds,"almonds, nfs",-0.020815586443816488,1.4726826327179032,3.8736248324935993,3.507363432859619,3.0063382604665096,0,1,0.9518511696872944
almonds,"almonds, unroasted",0.003471214440133112,1.495454561999384,3.6411177720503174,4.121986467523203,2.8653587014221675,0,1,0.9688401120355323
almonds,"almonds, salted",-0.05814529891359101,1.3732052574356437,3.9529088492731095,3.353707674193723,3.015727759537523,0,1,0.9489378128016844
almonds,"almonds, lightly salted",-0.05364774319434102,1.3851904833732653,3.9769613038017253,3.353707674193723,3.0378650456684535,0,1,0.9772002532791562
almonds,"almonds, unsalted",-0.04915018747509118,1.3971757093108867,4.000122926681132,3.392121613860197,3.059385503393258,0,1,0.9737952465933373
almonds,"almonds, flavored",-0.060843832345140916,1.3660141218730708,3.9386555428857823,3.315293734527249,3.002568753540191,0,1,0.9626778226095795
almonds,"almonds, honey roasted",0.6461719267209487,0.6516946559908227,3.2322260450638565,2.1244616048665557,2.780990282762185,1,1,0.6374956949710462
brazil nuts,brazil nuts,-0.43773900161828533,0.6768636304598281,5.170675713740414,2.2012894841995037,3.46827420016455,1,1,0.33906595057344135
cashews,"cashews, nfs",0.5044989215645755,0.7955173672422821,3.3222000416338617,0.47266219920817376,2.7898314899166428,0,1,0.9293939789649388
cashews,"cashews, unroasted",0.5044989215645755,0.7955173672422821,3.3222000416338617,0.47266219920817376,2.7898314899166428,0,1,0.9223403011091996
cashews,"cashews, salted",0.4464804527862514,0.7224074890227901,3.422864017994363,0.43424825954169977,2.8074453677359887,1,1,0.5237782017503957
cashews,"cashews, lightly salted",0.4532267863651264,0.7319956697728874,3.4442439775753546,0.43424825954169977,2.8285546065233764,1,1,0.5747422641258653
cashews,"cashews, unsalted",0.4604228755159263,0.7403853279292226,3.465623937156346,0.43424825954169977,2.849663845310765,1,1,0.6153493117062111
cashews,"cashews, honey roasted",0.9996798062539933,0.19625607036120146,2.8616400789933376,0.08852280254343385,2.635692924874967,1,1,0.5681673712801387
chestnuts,chestnuts,1.4161534658565371,-0.6594890615849818,-0.6108216896193565,1.2793549322041275,0.28941474095468384,1,1,0.7355585806614333
coconut,"coconut, fresh",-0.28077430701646267,-0.6403127000847871,2.1765905407524038,2.7774985791966134,1.1895044584701675,1,1,0.249267619315221
coconut,"coconut, packaged",1.3662305973728628,-0.6642831519600304,1.6866331336880158,3.123224036194879,1.8486884151490621,1,1,0.6112476251840829
hazelnuts,hazelnuts,-0.2146602379434887,0.7523705538668441,4.604997616493349,3.046396156861931,3.229835752952461,1,1,0.42729406709779194
macadamia nuts,macadamia nuts,-0.38871564427846106,-0.10577162326686325,5.970642534729176,2.3933591825318734,3.873050707561676,1,1,0.20171785080923293
mixed nuts,"mixed nuts, nfs",-0.019466319728041616,1.308485037372487,3.969834650608061,2.2397034238659774,3.036220169918786,0,1,0.949167055977164
mixed nuts,"mixed nuts, unroasted",0.07633161709198208,0.9932735952130387,4.015267064717668,2.2397034238659774,3.0539711207172724,0,1,0.9405558616580582
mixed nuts,"mixed nuts, with peanuts, salted",-0.019466319728041616,1.308485037372487,3.969834650608061,2.2397034238659774,3.036220169918786,0,1,0.9429788498238916
mixed nuts,"mixed nuts, with peanuts, lightly salted",-0.015868275152641588,1.3168746955288222,3.989432946890637,2.2397034238659774,3.053902584227703,0,1,0.9823162720594303
mixed nuts,"mixed nuts, with peanuts, unsalted",-0.011820475005316654,1.3264628762789192,4.008140411524003,2.2397034238659774,3.071516462047049,0,1,0.9554339534579818
mixed nuts,"mixed nuts, without peanuts, salted",0.03630337119065764,0.915369626618498,4.100786903041634,2.1244616048665557,3.0709681701304943,0,1,0.8992642096602843
mixed nuts,"mixed nuts, without peanuts, unsalted",0.04439897148530751,0.9309504203374064,4.140874327255992,2.1628755445330294,3.107223973112729,0,1,0.9061316844360077
mixed nuts,"mixed nuts, honey roasted",0.5278862113046753,0.8003114576173307,3.3409075062672295,1.5866664495359197,2.818137060108821,0,1,0.9634815118585383
peanuts,"peanuts, nfs",-0.009571697145691655,1.878981792003276,3.617065317521702,2.5470149411977694,2.9284808083156224,0,1,1.0
peanuts,"peanuts, boiled",-0.009571697145691655,0.5785847777713309,1.153915807461646,2.700670699863666,0.9255019006486764,1,1,0.5267663340579671
peanuts,"peanuts, unroasted",-0.24029630554321335,2.052767568098789,3.5796503882549673,2.5854288808642436,2.8016883026121553,0,1,1.0
peanuts,"peanuts, roasted, salted",-0.2794250403006877,2.3200381065077513,3.870061505896768,2.9311543378625093,3.040058213334675,0,1,1.0
peanuts,"peanuts, roasted, unsalted",-0.2794250403006877,2.3200381065077513,3.870061505896768,2.9311543378625093,3.040058213334675,0,1,1.0
peanuts,"peanuts, dry roasted, salted",-0.009571697145691655,1.878981792003276,3.617065317521702,2.5470149411977694,2.9284808083156224,0,1,1.0
peanuts,"peanuts, dry roasted, lightly salted",-0.014519008436866716,1.8645995208781299,3.5947945262915026,2.5470149411977694,2.9067547411221097,0,1,1.0
peanuts,"peanuts, dry roasted, unsalted",-0.009571697145691655,1.878981792003276,3.617065317521702,2.5470149411977694,2.9284808083156224,0,1,1.0
peanuts,"peanuts, honey roasted",0.3844141838606024,1.4415210452800868,3.2242085602209842,2.0476337255336072,2.7965480658944473,0,1,1.0
pecans,"pecans, nfs",-0.3423908203701868,0.059624494672315,5.6045107269046985,3.0079822171954573,3.685603408589251,1,1,0.2019450003473856
pecans,"pecans, unroasted",-0.3423908203701868,0.059624494672315,5.6045107269046985,3.0079822171954573,3.685603408589251,1,1,0.229406487258483
pecans,"pecans, salted",-0.3671273768260614,0.016477681296877263,5.6152007066951946,2.854326458529561,3.668058067259474,1,1,0.2343258099229747
pecans,"pecans, unsalted",-0.3612805543910365,0.0272643846407367,5.679340585438169,2.8927403981960356,3.7185009235825826,1,1,0.1855631491410913
pecans,"pecans, honey roasted",0.4298394966250268,-0.2999322834563334,4.398324673877098,1.8171500875347635,3.2388825695756274,1,1,0.3781137544703034
pine nuts,pine nuts,-0.37747175498033625,0.6013567070528119,5.283811333189828,0.7415597768734917,3.5660757707801447,1,1,0.3568485536610897
pistachio nuts,"pistachio nuts, nfs",0.3061567143456536,1.4834693360617628,3.274985964225839,3.276879794860775,2.7936009968429616,0,1,1.0
pistachio nuts,"pistachio nuts, salted",0.25578409029005433,1.383991960779503,3.3783224355339643,3.123224036194879,2.8116946300892933,0,1,1.0
pistachio nuts,"pistachio nuts, lightly salted",0.26208066829700427,1.395977186717125,3.398811563465748,3.123224036194879,2.832461186428835,0,1,0.9896003046684108
pistachio nuts,"pistachio nuts, unsalted",0.26792749073202915,1.4079624126547468,3.419300691397531,3.161637975861353,2.852953596810098,0,1,1.0
walnuts,"walnuts, excluding honey roasted",-0.34913715394906164,0.7859291864921848,5.0023085320401055,1.8939779668677117,3.430647667390926,0,1,0.8210860132759537
walnuts,"walnuts, honey roasted",0.4253419409057768,0.18906493479862843,3.99210544183826,1.0488712942052838,3.066718907777188,1,1,0.41761178171793845
almond butter,almond butter,-0.11931205669539008,1.4726826327179032,4.137311000659161,3.276879794860775,3.128881503816672,0,1,0.9755811871998217
almond butter,"almond butter, lower sodium",-0.11931205669539008,1.4726826327179032,4.137311000659161,3.276879794860775,3.128881503816672,0,1,0.9972392598232471
almond paste,almond paste,1.1845293463151656,0.03924961057835827,1.6643623424578162,1.1641131132047056,1.8834364153607692,1,1,0.6862404976095894
cashew butter,cashew butter,0.39700733987450226,0.41318865983215247,3.9172755833047903,0.47266219920817376,3.0488994204891338,1,1,0.47679544896373505
peanut butter,peanut butter,0.03720288233450761,1.657255112157276,3.745345075007651,1.1641131132047056,2.995098276177121,0,1,1.0
peanut butter,"peanut butter, lower sodium",0.037652637906432515,1.6224979569381734,3.7685066978870583,1.2409409925376538,3.0034597279045925,0,1,0.9785846288854841
peanut butter,"peanut butter, lower sodium and lower sugar",-0.14404861315126474,1.7771073715334922,3.925293068147662,1.7787361478682897,3.036631388856203,0,1,1.0
peanut butter,"peanut butter, lower sugar",-0.325749864208962,1.932915308722573,4.082970270057475,2.3165313031989254,3.070694024172216,0,1,1.0
peanut butter,"peanut butter, reduced fat",0.6376265708543736,2.0647527940364108,2.2220229548620103,1.3177688718706018,2.399516181818669,0,1,1.0
peanut butter,"peanut butter, vitamin and mineral fortified",-0.12246034569886505,2.043179387348692,3.7195109571806197,1.4714246305364975,2.9681634357763307,0,1,1.0
peanut butter and jelly,peanut butter and jelly,1.1085206546598416,0.3173068523311797,1.4701610429304774,0.43424825954169977,1.7662390181970236,1,1,0.7223488742984205
peanut butter and chocolate spread,peanut butter and chocolate spread,0.9569530269211189,0.3748359368317635,2.2532020625842897,0.3958343198752257,2.229203005238605,1,1,0.6727774197334656
soy nut butter,soy nut butter,-0.11931205669539008,1.4726826327179032,4.137311000659161,3.276879794860775,3.128881503816672,0,1,0.9634469516918156
peanut sauce,peanut sauce,0.024609726320607747,-0.28315296714366317,0.6203076495860675,0.01169492321048588,0.37974583420720864,1,1,0.4058772406324526
gravy,"gravy, vegetarian",-0.5524266724591587,-0.5827836155842033,0.08046367016603367,-0.602928111453098,-0.41431793394434824,1,1,0.3089764106061574
peanut butter sandwich,"peanut butter sandwich, nfs",0.826074155490946,0.6361138622719147,0.9846577941121302,0.5494900785411219,1.3308266999623573,1,1,0.7283354538230746
peanut butter sandwich,"peanut butter sandwich, with regular peanut butter, on white bread",0.826074155490946,0.6361138622719147,0.9846577941121302,0.5494900785411219,1.3308266999623573,1,1,0.7596300318673521
peanut butter sandwich,"peanut butter sandwich, with regular peanut butter, on wheat bread",0.7154342847973976,0.7895247542734712,1.0078194169915378,1.3177688718706018,1.31451501544483,0,1,0.8530446727596801
peanut butter sandwich,"peanut butter sandwich, with regular peanut butter, on whole wheat bread",0.7154342847973976,0.7895247542734712,1.0078194169915378,1.3177688718706018,1.31451501544483,0,1,0.8361256832701578
peanut butter sandwich,"peanut butter sandwich, with reduced fat peanut butter, on white bread",1.0352104964360678,0.7775395283358496,0.4555037944825919,0.5879040182075956,1.1242577204000588,0,1,0.9048995601428496
peanut butter sandwich,"peanut butter sandwich, with reduced fat peanut butter, on wheat bread",0.9241208701705945,0.9309504203374064,0.4777745857127913,1.3561828115370755,1.1070550615181287,0,1,0.9109734685660316
peanut butter sandwich,"peanut butter sandwich, with reduced fat peanut butter, on whole wheat bread",0.9241208701705945,0.9309504203374064,0.4777745857127913,1.3561828115370755,1.1070550615181287,0,1,0.8907255984924174
peanut butter and jelly sandwich,"peanut butter and jelly sandwich, nfs",1.068042653186592,0.3400787816126607,0.6657400636956745,0.3958343198752257,1.1897786044284455,1,1,0.7120356583397969
peanut butter and jelly sandwich,"peanut butter and jelly sandwich, with regular peanut butter, regular jelly, on white bread",1.068042653186592,0.3400787816126607,0.6657400636956745,0.3958343198752257,1.1897786044284455,1,1,0.7335780990709926
peanut butter and jelly sandwich,"peanut butter and jelly sandwich, with regular peanut butter, regular jelly, on wheat bread",0.9771920276577437,0.46592365395768776,0.683556696679834,1.0104573545388098,1.1755230145980016,1,1,0.7246496141201932
peanut butter and jelly sandwich,"peanut butter and jelly sandwich, with regular peanut butter, regular jelly, on whole wheat bread",0.9771920276577437,0.46592365395768776,0.683556696679834,1.0104573545388098,1.1755230145980016,1,1,0.7282827823692176
peanut butter and jelly sandwich,"peanut butter and jelly sandwich, with reduced fat peanut butter, regular jelly, on white bread",1.2393995260900148,0.45633547320759044,0.23012338723297376,0.43424825954169977,1.019191281890104,1,1,0.8700013147277219
